release_date,title,prod_budget,domestic_gross,worldwide_gross,start_year,runtime_mins,genre,average_rating,num_votes
2015-10-30,Regression,20000000,55039,15824374,2015,106.0,"Crime,Horror,Mystery",5.7,33335
2017-12-01,The Shape of Water,19500000,63859435,195790794,2017,123.0,"Adventure,Drama,Fantasy",7.3,308112
2011-07-29,The Devil's Double,19100000,1361512,5965646,2011,109.0,"Biography,Drama,Thriller",7.1,58342
2011-06-24,Bad Teacher,19000000,100292856,215448997,2011,92.0,"Comedy,Romance",5.7,181189
2016-08-12,Sausage Party,19000000,97670358,141344255,2016,89.0,"Adventure,Animation,Comedy",6.2,159111
2010-02-26,The Crazies,19000000,39123589,56445534,2010,101.0,"Horror,Thriller",6.5,104465
2010-08-20,The Switch,19000000,27758465,49858465,2010,101.0,"Comedy,Drama,Romance",6.1,90661
2010-01-08,Leap Year,19000000,25918920,32618920,2010,100.0,"Comedy,Romance",6.5,86125
2013-11-08,The Book Thief,19000000,21488481,76086711,2013,131.0,"Drama,War",7.6,119023
1998-01-09,Firestorm,19000000,8123860,8123860,2010,54.0,Documentary,7.3,6
2011-03-04,Take Me Home Tonight,19000000,6928068,7576604,2011,97.0,"Comedy,Drama,Romance",6.3,48393
2012-09-28,Won't Back Down,19000000,5310554,5745503,2012,121.0,Drama,6.4,5915
2018-06-01,Action Point,19000000,5059608,5103675,2018,85.0,Comedy,5.0,6657
2001-02-02,Left Behind,18500000,4221341,4221341,2012,86.0,"Horror,Mystery,Thriller",6.5,33
2014-05-09,Neighbors,18000000,150086800,270944428,2014,97.0,Comedy,6.3,266020
1994-07-29,The Mask,18000000,119920129,351620129,2017,139.0,"Crime,Fantasy,Thriller",5.7,30
1988-06-03,Big,18000000,114968774,151668774,2017,99.0,Documentary,8.5,6
2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,2016,94.0,"Comedy,Romance",6.0,25933
2015-09-11,The Perfect Guy,18000000,57027435,60278166,2015,100.0,"Crime,Drama,Horror",5.6,8998
2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000,52698535,73695194,2011,99.0,"Comedy,Family",6.6,23135
2011-04-08,Soul Surfer,18000000,43853424,47158652,2011,112.0,"Biography,Drama,Family",7.1,41659
2018-06-29,Uncle Drew,18000000,42469946,46527161,2018,103.0,"Comedy,Sport",5.7,9739
2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000,42340598,103215094,2014,119.0,"Comedy,Drama",7.7,519417
2013-07-26,Blue Jasmine,18000000,33404871,102912961,2013,98.0,Drama,7.3,179453
2015-08-07,Ricki and the Flash,18000000,26839498,41166033,2015,101.0,"Comedy,Drama,Music",5.9,20932
2015-11-13,Love the Coopers,18000000,26302731,42227490,2015,107.0,"Comedy,Fantasy,Romance",5.8,18018
2009-09-25,Fame,18000000,22455510,80227619,2017,58.0,Documentary,8.6,7
2017-04-28,The Circle,18000000,20497844,40651864,2013,48.0,"Adventure,Documentary,History",7.6,8
2010-11-05,127 Hours,18000000,18335230,60217171,2010,94.0,"Adventure,Biography,Drama",7.6,323949
2016-01-15,Norm of the North,18000000,17062499,30535660,2016,90.0,"Adventure,Animation,Comedy",3.6,7951
2013-08-16,Jobs,18000000,16131410,43402515,2013,128.0,"Biography,Drama",5.9,88788
2014-07-25,And So It Goes,18000000,15160801,17920013,2014,94.0,"Comedy,Drama,Romance",5.8,11597
2014-01-31,Labor Day,18000000,13371528,14189810,2013,111.0,"Drama,Romance",6.9,39242
2013-08-30,Getaway,18000000,10501938,11813989,2013,90.0,"Action,Crime,Thriller",4.4,22157
1981-06-26,Dragonslayer,18000000,6000000,6000000,2011,74.0,Documentary,5.8,516
1996-12-25,Hamlet,18000000,4501094,7129670,2011,88.0,Drama,5.4,22
2014-04-11,The Railway Man,18000000,4438438,23910210,2013,116.0,"Biography,Drama,Romance",7.1,34586
1995-12-29,Restoration,18000000,4100000,4100000,2016,50.0,"Sci-Fi,Thriller",6.7,82
2016-03-18,Midnight Special,18000000,3712282,7680250,2016,112.0,"Action,Drama,Mystery",6.6,67921
2016-11-25,Miss Sloane,18000000,3500605,7719630,2016,132.0,"Drama,Thriller",7.5,52788
2013-09-27,Metallica Through the Never,18000000,3419967,9082906,2013,93.0,Music,7.2,15592
1996-02-23,Unforgettable,18000000,2483790,2483790,2010,88.0,Documentary,5.9,7
2013-03-01,Phantom,18000000,1034589,1199510,2013,76.0,Drama,7.7,1165
2002-04-26,The Salton Sea,18000000,676698,676698,2016,87.0,"Crime,Drama,Mystery",6.5,13
2012-07-13,Red Lights,17700000,49521,14518884,2012,114.0,"Drama,Fantasy,Horror",6.2,55287
2013-11-27,Black Nativity,17500000,7018188,7285135,2013,93.0,"Drama,Family,Music",4.6,1901
2003-04-25,City of Ghosts,17500000,325491,325491,2017,92.0,"Documentary,War",7.4,2925
2018-04-06,A Quiet Place,17000000,188024361,334522294,2016,80.0,Documentary,6.6,18
1986-07-18,Aliens,17000000,85160248,183316455,2014,88.0,"Comedy,Mystery,Sci-Fi",2.7,9
2013-11-15,The Best Man Holiday,17000000,70525195,72835710,2013,123.0,"Comedy,Drama",6.7,13967
2012-09-28,Pitch Perfect,17000000,65001093,116044347,2012,112.0,"Comedy,Music,Romance",7.2,256565
2013-04-05,Evil Dead,17000000,54239856,97778356,2013,91.0,"Fantasy,Horror,Thriller",6.5,146399
2010-10-29,Saw 3D,17000000,45710178,133735284,2010,90.0,"Crime,Horror,Mystery",5.6,83532
2015-02-20,"McFarland, USA",17000000,44480275,45707924,2015,129.0,"Biography,Drama,Sport",7.4,31735
2016-11-11,Almost Christmas,17000000,42065185,42493506,2016,111.0,"Comedy,Drama",6.1,5212
2011-03-04,Beastly,17000000,27865571,38028230,2011,86.0,"Drama,Fantasy,Romance",5.6,72599
1982-07-09,Tron,17000000,26918576,26918576,2010,125.0,"Action,Adventure,Fantasy",6.8,296211
2010-08-20,Lottery Ticket,17000000,24719879,24719879,2010,99.0,Comedy,5.0,10042
2012-08-24,The Apparition,17000000,4936819,10637281,2012,83.0,"Horror,Thriller",4.1,18112
2010-12-25,L'illusionniste,17000000,2231474,8609949,2010,80.0,"Animation,Drama",7.5,31734
2016-06-10,Genius,17000000,1361045,7265283,2016,104.0,"Biography,Drama",6.6,15611
2015-06-26,Escobar: Paradise Lost,17000000,195792,3917679,2014,120.0,"Crime,Drama,History",6.5,19419
2016-03-11,The Young Messiah,16800000,6469813,7313697,2016,111.0,"Drama,Fantasy",5.6,2882
2000-05-19,Road Trip,16000000,68525609,119739110,2013,90.0,Horror,6.5,14
2012-05-25,Moonrise Kingdom,16000000,45512466,68848446,2012,94.0,"Adventure,Comedy,Drama",7.8,291750
2011-11-25,The Artist,16000000,44667095,128256712,2011,100.0,"Comedy,Drama,Romance",7.9,217184
2011-02-04,The Roommate,16000000,37300107,52545707,2011,91.0,"Drama,Thriller",4.9,33062
2018-06-13,Superfly,16000000,20537137,20723581,2018,116.0,"Action,Crime,Thriller",5.0,4753
2010-03-12,Remember Me,16000000,19068240,56506120,2010,113.0,"Drama,Romance",7.1,129443
2012-06-29,People Like Us,16000000,12431792,12617472,2010,55.0,Drama,6.4,13
2016-11-18,Bleed for This,16000000,5083906,6603926,2016,117.0,"Biography,Drama,Sport",6.8,21946
2014-11-14,The Homesman,16000000,2429989,8217571,2014,122.0,"Drama,Western",6.6,27724
2013-04-05,Trance,16000000,2322593,22594052,2010,83.0,Horror,4.6,77
2014-05-16,The Immigrant,16000000,2013456,7585011,2013,120.0,"Drama,Romance",6.6,26618
1997-08-15,Steel,16000000,1686429,1686429,2015,108.0,"Drama,Mystery,Romance",5.5,537
2012-11-02,Vamps,16000000,3361,94812,2010,89.0,"Comedy,Horror,Thriller",4.5,13
2018-12-21,Second Act,15700000,39282227,63288854,2018,103.0,"Comedy,Drama,Romance",5.8,13109
2017-08-11,Annabelle: Creation,15000000,102092201,305384865,2017,109.0,"Horror,Mystery,Thriller",6.5,90402
2014-11-28,The Imitation Game,15000000,91125143,227740463,2014,114.0,"Biography,Drama,Thriller",8.0,620834
2013-01-18,Mama,15000000,71628180,148095566,2010,50.0,Drama,4.5,6
2010-03-19,Diary of a Wimpy Kid,15000000,64003625,76954311,2010,94.0,"Comedy,Drama,Family",6.2,38640
2007-08-31,Halloween,15000000,58269151,77514401,2018,106.0,"Horror,Thriller",6.6,88395
2006-09-30,The Queen,15000000,56441711,128885873,2012,104.0,"Action,Drama,War",6.7,127
2012-02-03,The Woman in Black,15000000,54333290,128955898,2012,95.0,"Drama,Fantasy,Horror",6.4,165357
1994-12-21,Little Women,15000000,50003303,50003303,2018,112.0,"Drama,Family",4.6,626
2018-08-10,BlacKkKlansman,15000000,49275340,93017335,2018,135.0,"Biography,Crime,Drama",7.5,149005
2013-02-22,Snitch,15000000,42930462,57907734,2013,112.0,"Action,Drama,Thriller",6.5,78142
2015-12-04,Krampus,15000000,42725475,61788393,2015,98.0,"Comedy,Fantasy,Horror",6.2,55400
2012-09-21,End of Watch,15000000,41003371,57586606,2012,109.0,"Action,Crime,Drama",7.6,211308
2014-12-03,Wild,15000000,37880356,52460543,2014,115.0,"Adventure,Biography,Drama",7.1,110138
2014-11-07,The Theory of Everything,15000000,35893537,123327692,2014,123.0,"Biography,Drama,Romance",7.7,361534
2011-09-16,Drive,15000000,35060689,81357930,2010,55.0,Documentary,6.3,20
1966-10-10,Hawaii,15000000,34562222,34562222,2013,102.0,"Drama,Romance",7.3,3753
2018-11-23,The Favourite,15000000,34366783,94113929,2018,119.0,"Biography,Drama,History",7.6,116011
2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,2014,115.0,"Drama,Family,Sport",6.7,14498
2017-09-08,Home Again,15000000,27020284,37336874,2012,104.0,Drama,6.6,360
2010-07-23,Ramona and Beezus,15000000,26167002,27469621,2010,103.0,"Adventure,Comedy,Family",6.6,16086
2014-08-27,The November Man,15000000,25018119,34820335,2014,108.0,"Action,Crime,Thriller",6.3,59293
2013-03-29,The Place Beyond the Pines,15000000,21403519,47011449,2012,140.0,"Crime,Drama,Thriller",7.3,226765
2016-04-29,Keanu,15000000,20591853,20688141,2016,100.0,"Action,Comedy,Crime",6.3,41560
2010-12-22,Country Strong,15000000,20218921,20601987,2010,117.0,"Drama,Music",6.3,16296
2014-07-25,A Most Wanted Man,15000000,17237855,36068890,2014,122.0,"Crime,Drama,Thriller",6.8,67914
2012-11-02,The Man with the Iron Fists,15000000,15634090,22018988,2012,95.0,Action,5.4,58185
2019-02-01,Miss Bala,15000000,14998027,15362298,2011,113.0,"Crime,Drama,Thriller",6.5,8092
2012-11-30,Killing Them Softly,15000000,14945541,39238443,2012,97.0,"Crime,Thriller",6.2,124086
2011-08-19,One Day,15000000,13843771,59168692,2011,107.0,"Drama,Romance",7.0,128094
2017-01-20,The Founder,15000000,12786053,24403192,2016,115.0,"Biography,Drama,History",7.2,97841
1999-08-27,The Muse,15000000,11614954,11614954,2011,58.0,"Horror,Mystery,Thriller",6.1,16
2003-02-21,Dark Blue,15000000,9237470,12262065,2011,85.0,"Crime,Drama",8.9,9
2016-09-23,Queen of Katwe,15000000,8874389,10055481,2016,124.0,"Biography,Drama,Sport",7.4,13039
2013-01-04,Promised Land,15000000,7597898,12394562,2012,106.0,Drama,6.6,34659
2018-06-08,Hotel Artemis,15000000,6708137,12758799,2018,94.0,"Action,Drama,Sci-Fi",6.1,30586
2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,2015,93.0,"Action,Comedy,Horror",6.3,40479
2010-09-22,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,2010,98.0,"Comedy,Drama,Romance",6.3,41608
2015-10-23,Rock the Kasbah,15000000,3020665,3386153,2015,106.0,"Comedy,Music,War",5.5,9587
2010-09-15,Never Let Me Go,15000000,2434652,11173718,2010,103.0,"Drama,Romance,Sci-Fi",7.1,130084
2016-09-09,The Disappointments Room,15000000,2423467,3503761,2016,85.0,"Drama,Horror,Thriller",3.9,8167
2017-02-03,The Comedian,15000000,1658706,1658706,2012,79.0,"Drama,Romance",5.5,328
2013-04-26,The Reluctant Fundamentalist,15000000,528731,528731,2012,130.0,"Drama,Thriller",6.9,12511
2004-02-06,The Return,15000000,501752,5953886,2015,55.0,"Horror,Mystery,Thriller",5.4,27
2010-08-27,Centurion,15000000,123570,7885048,2010,97.0,"Action,Adventure,Drama",6.4,74085
2011-11-04,The Son of No One,15000000,30680,1148578,2011,90.0,"Action,Crime,Drama",5.1,15743
2015-07-01,Magic Mike XXL,14500000,66013057,123660597,2015,115.0,"Comedy,Drama,Music",5.6,48497
2011-07-22,Elle s'appelait Sarah,14500000,7691700,25480031,2010,111.0,"Drama,War",7.5,15067
2012-08-31,The Possession,14000000,49130588,82925064,2012,92.0,"Horror,Mystery,Thriller",5.9,53649
1999-10-08,Superstar,14000000,30628981,30628981,2012,112.0,Drama,5.3,834
2012-01-13,The Iron Lady,14000000,29959436,115592104,2011,105.0,"Biography,Drama",6.4,96066
2010-03-12,Our Family Wedding,14000000,20255281,21410546,2010,103.0,"Comedy,Romance",4.9,6417
2015-02-20,Hot Tub Time Machine 2,14000000,12314651,12826644,2015,93.0,"Comedy,Mystery,Sci-Fi",5.1,34444
2006-11-17,Bobby,14000000,11242801,20597806,2016,97.0,"Biography,Documentary,Sport",7.1,383
2012-10-26,Fun Size,14000000,9409538,11166615,2012,86.0,"Adventure,Comedy",5.4,12926
1999-04-23,Lost and Found,14000000,6552255,6552255,2016,114.0,Romance,5.3,11
2015-10-23,Suffragette,14000000,4702420,34044909,2015,106.0,"Biography,Drama,History",6.9,34306
2014-12-19,Mr. Turner,14000000,3958546,25187026,2014,150.0,"Biography,Drama,History",6.8,22661
2010-08-06,Flipped,14000000,1755212,4289993,2010,90.0,"Comedy,Drama,Romance",7.7,74937
2003-01-24,Amen,14000000,274299,274299,2011,72.0,Drama,5.6,419
2011-09-30,Margaret,14000000,47185,623292,2011,150.0,Drama,6.5,14708
2012-10-12,Seven Psychopaths,13500000,15024049,33035736,2012,110.0,"Comedy,Crime",7.2,223493
2011-04-01,The Last Godfather,13400000,164247,164247,2010,100.0,"Comedy,Crime,Romance",3.7,1071
2014-04-04,Under the Skin,13300000,2614251,7229933,2013,108.0,"Drama,Horror,Sci-Fi",6.3,113196
2014-09-12,No Good Deed,13200000,52543632,54323210,2014,84.0,"Action,Crime,Drama",5.6,16045
2010-12-03,Black Swan,13000000,106954678,331266710,2010,108.0,"Drama,Thriller",8.0,648854
2011-02-11,Justin Bieber: Never Say Never,13000000,73013910,99034125,2011,105.0,"Documentary,Music",1.6,74978
2018-07-04,The First Purge,13000000,69488745,136617305,2018,98.0,"Action,Horror,Sci-Fi",5.1,41741
2016-03-16,Miracles from Heaven,13000000,61705123,73798736,2016,109.0,"Biography,Drama,Family",7.1,17734
2000-02-11,Snow Day,13000000,60008303,62452927,2014,60.0,"Action,Documentary,Drama",8.7,22
2016-06-24,The Shallows,13000000,55121623,118763442,2016,86.0,"Drama,Horror,Thriller",6.3,106927
2014-02-14,About Last Night,13000000,48637684,50445860,2014,100.0,"Comedy,Romance",6.1,21078
2014-10-10,St. Vincent,13000000,44137712,54837234,2014,102.0,"Comedy,Drama",7.3,89372
2014-07-02,Earth to Echo,13000000,38934842,42174545,2014,91.0,"Adventure,Family,Sci-Fi",5.8,17627
2015-04-10,Ex Machina,13000000,25440971,38358392,2014,108.0,"Drama,Mystery,Sci-Fi",7.7,424542
2016-03-11,Eye in the Sky,13000000,18704596,35402802,2015,102.0,"Drama,Thriller,War",7.3,72301
2013-03-22,Admission,13000000,18007317,18733666,2013,107.0,"Comedy,Drama,Romance",5.7,31849
2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,2012,103.0,Drama,8.0,422671
2015-10-16,Room,13000000,14677674,36262783,2015,118.0,"Drama,Thriller",8.2,316791
2015-10-16,Woodlawn,13000000,14394097,14403703,2015,123.0,"Drama,Sport",6.5,6070
1998-06-12,Dirty Work,13000000,10020081,10020081,2016,103.0,"Crime,Drama",6.5,19
2015-07-17,Bajrangi Bhaijaan,13000000,8178001,121778347,2015,163.0,"Action,Comedy,Drama",8.0,63747
2016-09-09,Robinson Crusoe,13000000,8005586,42446455,2016,91.0,"Adventure,Animation,Comedy",5.4,5042
2015-12-04,Youth,13000000,2703296,24001573,2013,107.0,Drama,6.1,327
2015-07-24,The Vatican Tapes,13000000,1784763,14929184,2015,91.0,"Horror,Thriller",5.0,14822
2011-07-29,Attack the Block,13000000,1024175,6459183,2011,88.0,"Action,Comedy,Sci-Fi",6.7,93868
2010-06-18,The Killer Inside Me,13000000,217277,3617277,2010,109.0,"Crime,Drama,Horror",6.1,31727
2013-03-15,The Call,12800000,51872378,69821476,2013,94.0,"Crime,Drama,Horror",6.7,103780
2014-09-12,The Drop,12600000,10724389,19054534,2014,106.0,"Crime,Drama",7.1,132161
2010-09-03,Machete,12500000,26593646,46370970,2010,105.0,"Action,Crime,Thriller",6.6,182320
2010-10-15,Conviction,12500000,6797696,11826980,2010,107.0,"Biography,Crime,Drama",7.2,39771
2010-12-17,Casino Jack,12500000,2039869,2272186,2010,108.0,"Biography,Comedy,Crime",6.2,16191
2012-10-05,The Paperboy,12500000,677200,4027663,2012,107.0,"Crime,Drama,Mystery",5.8,33940
2012-05-04,A Little Bit of Heaven,12500000,10011,1100287,2011,106.0,"Comedy,Drama,Fantasy",6.3,26441
2014-06-06,The Fault in Our Stars,12000000,124872350,307166834,2014,126.0,"Drama,Romance",7.7,315135
2012-04-20,Think Like a Man,12000000,91547205,113373764,2012,122.0,"Comedy,Romance",6.6,41043
2012-02-24,Act of Valor,12000000,70012847,82497035,2012,110.0,"Action,Adventure,Drama",6.5,63787
1985-02-08,Witness,12000000,65532576,65532576,2012,96.0,"Action,Crime,Drama",5.3,12
2006-08-11,Step Up,12000000,65328121,110989157,2012,55.0,"Biography,Documentary,Drama",7.7,59
2012-02-03,Chronicle,12000000,64575175,123681790,2012,84.0,"Drama,Sci-Fi,Thriller",7.1,229258
2012-03-02,Project X,12000000,54731865,103028188,2012,88.0,Comedy,6.7,177782
2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,2017,115.0,"Crime,Drama",8.2,344047
2016-11-25,Lion,12000000,51739495,149570720,2015,143.0,"Action,Drama,Romance",3.6,282
2018-05-04,Overboard,12000000,50316123,85369830,2018,112.0,"Comedy,Romance",5.9,25607
2013-11-22,Philomena,12000000,37709979,98963392,2013,98.0,"Biography,Comedy,Drama",7.6,88704
2002-02-15,Crossroads,12000000,37188667,57000000,2015,87.0,"Action,Crime,Drama",7.8,8
2015-07-24,Paper Towns,12000000,32000304,85450484,2015,109.0,"Comedy,Drama,Mystery",6.3,87742
2016-08-12,Hell or High Water,12000000,27007844,37584304,2016,102.0,"Action,Crime,Drama",7.6,176469
2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,2012,93.0,"Documentary,Music",5.9,13034
2014-12-12,Top Five,12000000,25317379,26001741,2014,102.0,"Comedy,Romance",6.4,24744
1979-06-15,Prophecy,12000000,22673340,22673340,2015,92.0,Drama,5.8,9
2015-01-30,Project Almanac,12000000,22348241,32909437,2015,106.0,"Drama,Mystery,Sci-Fi",6.4,71500
2010-05-14,Just Wright,12000000,21540363,21867665,2010,100.0,"Comedy,Romance,Sport",5.9,12466
2013-11-15,Nebraska,12000000,17654912,24761360,2013,115.0,"Adventure,Comedy,Drama",7.7,105304
2011-12-09,Young Adult,12000000,16311571,22750356,2011,94.0,"Comedy,Drama",6.3,74071
2013-11-01,About Time,12000000,15323921,89309178,2013,123.0,"Comedy,Drama,Fantasy",7.8,263136
2018-12-14,If Beale Street Could Talk,12000000,14915773,19859167,2018,119.0,"Drama,Romance",7.2,25512
2017-07-14,Wish Upon,12000000,14301505,23477345,2017,90.0,"Drama,Fantasy,Horror",5.0,14962
2017-10-13,Marshall,12000000,10051659,10116816,2017,118.0,"Biography,Crime,Drama",7.2,14419
2012-09-14,Arbitrage,12000000,7919574,35830713,2012,107.0,"Drama,Thriller",6.6,46774
2000-05-12,Screwed,12000000,6982680,6982680,2011,110.0,"Crime,Drama",5.7,1900
2012-06-01,For Greater Glory: The True Story of Cristiada,12000000,5669081,10026255,2012,145.0,"Drama,History,War",6.6,4202
2013-11-15,La grande bellezza,12000000,2883879,29549145,2013,141.0,Drama,7.8,72297
2013-03-01,Stoker,12000000,1703125,12034913,2013,99.0,"Drama,Thriller",6.8,97393
2011-03-11,Kill the Irishman,12000000,1188194,1188194,2011,106.0,"Biography,Crime,Drama",7.1,41504
2012-04-20,Darling Companion,12000000,793352,1200346,2012,103.0,"Comedy,Drama,Romance",5.1,3085
2015-10-09,Trash,12000000,17484,6553186,2014,114.0,"Adventure,Crime,Drama",7.2,18690
2011-08-19,5 Days of War,12000000,17479,87793,2011,113.0,"Action,Drama,War",5.6,13089
2015-11-11,10 Days in a Madhouse,12000000,14616,14616,2015,111.0,Drama,6.7,1114
2016-09-23,The Dressmaker,11900000,2022115,24041617,2015,119.0,"Comedy,Drama",7.1,46833
2015-11-20,Carol,11800000,12711491,42843521,2015,118.0,"Drama,Romance",7.2,100680
2016-01-22,Dirty Grandpa,11500000,35593113,105078449,2016,102.0,Comedy,5.9,101393
2010-12-10,The Fighter,11000000,93617009,129262388,2010,116.0,"Biography,Drama,Sport",7.8,316539
2014-08-22,If I Stay,11000000,50474843,78356170,2014,107.0,"Drama,Fantasy,Music",6.8,107625
2015-11-04,Brooklyn,11000000,38322743,62076141,2010,80.0,"Comedy,Crime",7.3,28
2015-04-01,Woman in Gold,11000000,33307793,58586407,2015,109.0,"Biography,Drama,History",7.3,48501
2017-12-08,"I, Tonya",11000000,30014534,53797409,2017,120.0,"Biography,Comedy,Drama",7.5,141668
2013-01-11,Quartet,11000000,18388357,56178935,2012,94.0,"Comedy,Drama",6.8,17979
2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2013,104.0,"Drama,Music",7.5,123759
2013-05-10,Peeples,11000000,9177065,9307166,2013,95.0,"Comedy,Romance",5.3,4452
2016-07-06,Sultan,11000000,5599781,72989781,2016,170.0,"Action,Drama,Sport",7.1,33371
2003-09-26,The Gospel of John,11000000,4068087,4234355,2014,160.0,Drama,7.8,563
2011-08-26,Brighton Rock,11000000,229653,229653,2010,111.0,"Crime,Drama,Thriller",5.7,5784
2013-12-06,The Last Days on Mars,10600000,24084,261364,2013,98.0,"Adventure,Horror,Sci-Fi",5.5,33137
1983-02-18,Lovesick,10100000,10143618,10143618,2014,85.0,"Comedy,Romance",5.2,2540
2010-04-30,Housefull,10100000,1183658,18726300,2010,144.0,Comedy,5.5,11089
2016-07-01,The Purge: Election Year,10000000,79042440,118514727,2016,108.0,"Action,Horror,Sci-Fi",6.0,80254
2018-05-18,Book Club,10000000,68566296,91113683,2015,72.0,Documentary,6.6,9
2018-01-05,Insidious: The Last Key,10000000,67745330,167885588,2018,103.0,"Horror,Mystery,Thriller",5.7,42154
2017-11-03,Lady Bird,10000000,48958273,78610769,2017,94.0,"Comedy,Drama",7.4,177677
2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,2011,124.0,"Comedy,Drama,Romance",7.3,85811
2018-06-08,Hereditary,10000000,44069456,70133905,2018,127.0,"Drama,Horror,Mystery",7.3,151571
2018-03-16,"Love, Simon",10000000,40826341,65520633,2018,110.0,"Comedy,Drama,Romance",7.6,81575
2017-10-27,Jigsaw,10000000,38052832,102445196,2017,92.0,"Crime,Horror,Mystery",5.8,57184
2016-01-22,The Boy,10000000,35819556,68220952,2015,105.0,"Drama,Horror,Thriller",5.4,4251
1985-10-04,Commando,10000000,35073978,35073978,2013,124.0,"Action,Thriller",6.1,3839
2017-05-19,"Everything, Everything",10000000,34121140,61603136,2017,96.0,"Drama,Romance",6.4,26811
2010-09-17,Devil,10000000,33679655,63354114,2010,80.0,"Horror,Mystery,Thriller",6.2,122080
2015-03-06,The Second Best Exotic Marigold Hotel,10000000,33078266,90384306,2015,122.0,"Comedy,Drama",6.6,28931
2017-04-28,How to Be a Latin Lover,10000000,32149404,62556228,2017,115.0,"Comedy,Drama",5.9,11747
2003-12-19,Calendar Girls,10000000,31011616,93074616,2015,131.0,Drama,4.2,724
2018-08-10,Slender Man,10000000,30564825,51723644,2013,52.0,"Adventure,Comedy,Horror",5.9,32
2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,107.0,"Crime,Drama,Horror",5.1,4729
2015-08-21,Sinister 2,10000000,27740955,54104225,2015,97.0,"Horror,Mystery,Thriller",5.3,41782
2016-01-08,The Forest,10000000,26594261,40749230,2011,98.0,"Horror,Thriller",3.5,135
2012-08-17,Sparkle,10000000,24397469,24660323,2012,116.0,"Drama,Music",5.7,5643
2016-10-14,Kevin Hart: What Now?,10000000,23591043,23591043,2016,96.0,"Comedy,Documentary",5.9,8134
2013-04-26,Mud,10000000,21590086,31556959,2012,130.0,Drama,7.4,156786
2010-11-12,Skyline,10000000,21416355,68264973,2010,92.0,"Action,Sci-Fi,Thriller",4.4,83710
2017-12-01,The Disaster Artist,10000000,21120616,28717667,2017,104.0,"Biography,Comedy,Drama",7.4,111737
2016-09-16,Blair Witch,10000000,20777061,38985577,2016,89.0,"Horror,Mystery,Thriller",5.0,36867
2015-10-23,Paranormal Activity: The Ghost Dimension,10000000,18297124,77959374,2015,88.0,"Horror,Mystery,Thriller",4.6,22361
2005-06-17,The Perfect Man,10000000,16535005,19535005,2011,90.0,"Drama,Romance",6.2,25
2016-10-07,The Birth of a Nation,10000000,15861566,16891011,2016,120.0,"Biography,Drama,History",6.4,18442
2011-11-23,My Week with Marilyn,10000000,14597405,34240572,2011,99.0,"Biography,Drama",7.0,79337
2014-12-25,Big Eyes,10000000,14482031,27317872,2014,106.0,"Biography,Crime,Drama",7.0,77447
2000-12-19,The Gift,10000000,12008642,44567606,2010,105.0,Documentary,7.6,46
2019-04-05,The Best of Enemies,10000000,10205616,10205616,2019,133.0,"Biography,Drama,History",6.8,1162
2013-01-25,Movie 43,10000000,8840453,31164747,2013,94.0,Comedy,4.3,92980
2018-10-19,Can You Ever Forgive Me?,10000000,8803865,11752387,2018,106.0,"Biography,Comedy,Crime",7.2,29473
2010-05-21,MacGruber,10000000,8525600,8629895,2010,90.0,"Action,Comedy,Romance",5.5,39782
2014-03-14,Bad Words,10000000,7779614,7843145,2013,89.0,"Comedy,Drama",6.7,44061
2015-03-27,While We're Young,10000000,7582065,17503828,2014,97.0,"Comedy,Drama,Mystery",6.3,41327
2001-10-24,Bones,10000000,7316658,8378853,2010,88.0,Drama,6.6,347
2012-06-22,Seeking a Friend for the End of the World,10000000,7078738,11766959,2012,101.0,"Adventure,Comedy,Drama",6.7,102047
2016-11-11,Shut In,10000000,6900335,11360665,2015,90.0,"Drama,Horror,Thriller",5.7,10374
2011-02-11,Cedar Rapids,10000000,6861102,7862131,2011,87.0,Comedy,6.3,34759
2012-11-30,The Collection,10000000,6810754,8890094,2012,82.0,"Action,Horror,Thriller",6.1,42256
2015-03-20,Danny Collins,10000000,5637066,8465845,2015,106.0,"Biography,Comedy,Drama",7.0,27435
2001-10-26,On the Line,10000000,4365455,4690802,2011,68.0,Documentary,8.7,25
2018-06-15,Gotti,10000000,4286367,6089100,2018,112.0,"Biography,Crime,Drama",4.8,10358
2012-03-16,"Jeff, Who Lives at Home",10000000,4269426,4708127,2011,83.0,"Comedy,Drama",6.5,60070
2016-09-30,Denial,10000000,4073448,9263940,2016,93.0,Documentary,7.4,25
2016-04-29,The Man Who Knew Infinity,10000000,3877922,12382122,2015,108.0,"Biography,Drama",7.2,43575
2016-10-14,Max Steel,10000000,3818664,4563080,2016,92.0,"Action,Adventure,Family",4.6,16788
